
> my-project@0.1.0 dev
> next dev -p 3000

▲ Next.js 16.3.0 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://10.119.76.145:3000
✓ Ready in 727ms
⚠ Warning: Next.js ignored package-lock.json in /home/raftlee/Documentos/Workspace because it is outside the current Git repository (/home/raftlee/Documentos/Workspace/prototipo-vigia).
 To use this directory, set `turbopack.root` in your Next.js config.

✓ Running next.config.mjs took 29ms

 GET /alertas 200 in 2.0s (next.js: 1443ms, proxy.ts: 258ms, application-code: 298ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 30ms, proxy.ts: 10ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 82ms (next.js: 37ms, proxy.ts: 9ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 72ms (next.js: 30ms, proxy.ts: 10ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 77ms (next.js: 34ms, proxy.ts: 10ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 97ms (next.js: 36ms, proxy.ts: 8ms, application-code: 53ms)
 GET /api/v1/eventos?limit=10 200 in 110ms (next.js: 41ms, proxy.ts: 13ms, application-code: 57ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 117ms (next.js: 48ms, proxy.ts: 12ms, application-code: 57ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 26ms, proxy.ts: 8ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 70ms (next.js: 34ms, proxy.ts: 7ms, application-code: 29ms)
 GET /api/v1/eventos?limit=10 200 in 65ms (next.js: 25ms, proxy.ts: 8ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 69ms (next.js: 29ms, proxy.ts: 10ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 67ms (next.js: 30ms, proxy.ts: 5ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 71ms (next.js: 30ms, proxy.ts: 9ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 69ms (next.js: 29ms, proxy.ts: 6ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 74ms (next.js: 33ms, proxy.ts: 5ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 68ms (next.js: 25ms, proxy.ts: 9ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 74ms (next.js: 35ms, proxy.ts: 10ms, application-code: 29ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 97ms (next.js: 40ms, proxy.ts: 12ms, application-code: 45ms)
 GET /api/v1/eventos?limit=10 200 in 102ms (next.js: 46ms, proxy.ts: 15ms, application-code: 41ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 102ms (next.js: 52ms, proxy.ts: 12ms, application-code: 38ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 60ms (next.js: 32ms, proxy.ts: 6ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 72ms (next.js: 26ms, proxy.ts: 6ms, application-code: 39ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 73ms (next.js: 35ms, proxy.ts: 12ms, application-code: 25ms)
 GET /api/v1/eventos?limit=10 200 in 81ms (next.js: 32ms, proxy.ts: 10ms, application-code: 38ms)
 GET /api/v1/eventos?limit=10 200 in 71ms (next.js: 30ms, proxy.ts: 5ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 80ms (next.js: 36ms, proxy.ts: 8ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 69ms (next.js: 27ms, proxy.ts: 6ms, application-code: 35ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 72ms (next.js: 36ms, proxy.ts: 6ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 66ms (next.js: 24ms, proxy.ts: 9ms, application-code: 33ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 73ms (next.js: 30ms, proxy.ts: 8ms, application-code: 35ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 81ms (next.js: 38ms, proxy.ts: 5ms, application-code: 38ms)
 GET /api/v1/eventos?limit=10 200 in 92ms (next.js: 41ms, proxy.ts: 12ms, application-code: 39ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 92ms (next.js: 45ms, proxy.ts: 12ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 70ms (next.js: 32ms, proxy.ts: 6ms, application-code: 31ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 27ms, proxy.ts: 5ms, application-code: 45ms)
 GET /api/v1/eventos?limit=10 200 in 77ms (next.js: 32ms, proxy.ts: 8ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 83ms (next.js: 40ms, proxy.ts: 8ms, application-code: 35ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 80ms (next.js: 35ms, proxy.ts: 9ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 90ms (next.js: 26ms, proxy.ts: 10ms, application-code: 54ms)
 GET /api/v1/eventos?limit=10 200 in 67ms (next.js: 29ms, proxy.ts: 9ms, application-code: 28ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 71ms (next.js: 37ms, proxy.ts: 11ms, application-code: 23ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 69ms (next.js: 37ms, proxy.ts: 10ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 31ms, proxy.ts: 11ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 87ms (next.js: 41ms, proxy.ts: 5ms, application-code: 42ms)
 GET /api/v1/eventos?limit=10 200 in 94ms (next.js: 41ms, proxy.ts: 12ms, application-code: 41ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 94ms (next.js: 50ms, proxy.ts: 9ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 68ms (next.js: 28ms, proxy.ts: 6ms, application-code: 33ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 71ms (next.js: 35ms, proxy.ts: 9ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 59ms (next.js: 23ms, proxy.ts: 5ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 67ms (next.js: 32ms, proxy.ts: 5ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 73ms (next.js: 27ms, proxy.ts: 10ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 77ms (next.js: 32ms, proxy.ts: 9ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 68ms (next.js: 27ms, proxy.ts: 7ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 72ms (next.js: 35ms, proxy.ts: 8ms, application-code: 29ms)
 GET /api/v1/eventos?limit=10 200 in 66ms (next.js: 28ms, proxy.ts: 6ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 69ms (next.js: 31ms, proxy.ts: 6ms, application-code: 33ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 71ms (next.js: 30ms, proxy.ts: 3ms, application-code: 38ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 63ms (next.js: 30ms, proxy.ts: 13ms, application-code: 20ms)
 GET /api/v1/eventos?limit=10 200 in 96ms (next.js: 19ms, proxy.ts: 29ms, application-code: 48ms)
 GET /api/v1/eventos?limit=10 200 in 63ms (next.js: 23ms, proxy.ts: 8ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 67ms (next.js: 30ms, proxy.ts: 10ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 62ms (next.js: 27ms, proxy.ts: 5ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 32ms, proxy.ts: 5ms, application-code: 31ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 85ms (next.js: 32ms, proxy.ts: 9ms, application-code: 44ms)
 GET /api/v1/eventos?limit=10 200 in 95ms (next.js: 27ms, proxy.ts: 9ms, application-code: 60ms)
 GET /api/v1/eventos?limit=10 200 in 65ms (next.js: 24ms, proxy.ts: 7ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 69ms (next.js: 30ms, proxy.ts: 8ms, application-code: 31ms)
 GET /api/v1/eventos?limit=10 200 in 79ms (next.js: 30ms, proxy.ts: 9ms, application-code: 40ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 82ms (next.js: 34ms, proxy.ts: 12ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 81ms (next.js: 39ms, proxy.ts: 6ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 86ms (next.js: 44ms, proxy.ts: 11ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 87ms (next.js: 46ms, proxy.ts: 9ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 23ms, proxy.ts: 11ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 72ms (next.js: 34ms, proxy.ts: 10ms, application-code: 28ms)
 GET /api/v1/eventos?limit=10 200 in 75ms (next.js: 28ms, proxy.ts: 8ms, application-code: 39ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 83ms (next.js: 37ms, proxy.ts: 9ms, application-code: 37ms)
 GET /api/v1/eventos?limit=10 200 in 58ms (next.js: 26ms, proxy.ts: 7ms, application-code: 25ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 64ms (next.js: 31ms, proxy.ts: 7ms, application-code: 26ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 97ms (next.js: 39ms, proxy.ts: 9ms, application-code: 49ms)
 GET /api/v1/eventos?limit=10 200 in 105ms (next.js: 34ms, proxy.ts: 9ms, application-code: 62ms)
 GET /api/v1/eventos?limit=10 200 in 65ms (next.js: 26ms, proxy.ts: 9ms, application-code: 29ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 67ms (next.js: 30ms, proxy.ts: 11ms, application-code: 26ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 81ms (next.js: 36ms, proxy.ts: 7ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 85ms (next.js: 45ms, proxy.ts: 14ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 96ms (next.js: 46ms, proxy.ts: 8ms, application-code: 42ms)
 GET /api/v1/eventos?limit=10 200 in 65ms (next.js: 27ms, proxy.ts: 7ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 70ms (next.js: 31ms, proxy.ts: 7ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 69ms (next.js: 34ms, proxy.ts: 11ms, application-code: 24ms)
 GET /api/v1/eventos?limit=10 200 in 77ms (next.js: 25ms, proxy.ts: 9ms, application-code: 43ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 26ms, proxy.ts: 6ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 33ms, proxy.ts: 6ms, application-code: 29ms)
 GET /api/v1/eventos?limit=10 200 in 106ms (next.js: 33ms, proxy.ts: 10ms, application-code: 62ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 107ms (next.js: 40ms, proxy.ts: 9ms, application-code: 59ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 78ms (next.js: 35ms, proxy.ts: 10ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 87ms (next.js: 30ms, proxy.ts: 11ms, application-code: 46ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 79ms (next.js: 39ms, proxy.ts: 5ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 91ms (next.js: 48ms, proxy.ts: 15ms, application-code: 28ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 109ms (next.js: 60ms, proxy.ts: 15ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 50ms (next.js: 23ms, proxy.ts: 5ms, application-code: 22ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 53ms (next.js: 28ms, proxy.ts: 5ms, application-code: 20ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 51ms (next.js: 24ms, proxy.ts: 6ms, application-code: 21ms)
 GET /api/v1/eventos?limit=10 200 in 58ms (next.js: 22ms, proxy.ts: 6ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 48ms (next.js: 23ms, proxy.ts: 5ms, application-code: 19ms)
 GET /api/v1/eventos?limit=10 200 in 53ms (next.js: 19ms, proxy.ts: 5ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 47ms (next.js: 20ms, proxy.ts: 5ms, application-code: 22ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 51ms (next.js: 24ms, proxy.ts: 5ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 469ms (next.js: 22ms, proxy.ts: 5ms, application-code: 442ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 473ms (next.js: 24ms, proxy.ts: 6ms, application-code: 443ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 64ms (next.js: 29ms, proxy.ts: 5ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 74ms (next.js: 34ms, proxy.ts: 10ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 73ms (next.js: 27ms, proxy.ts: 27ms, application-code: 19ms)
 GET /api/v1/eventos?limit=10 200 in 62ms (next.js: 27ms, proxy.ts: 8ms, application-code: 28ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 66ms (next.js: 32ms, proxy.ts: 8ms, application-code: 25ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 25ms, proxy.ts: 9ms, application-code: 31ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 66ms (next.js: 30ms, proxy.ts: 7ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 60ms (next.js: 25ms, proxy.ts: 8ms, application-code: 26ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 65ms (next.js: 28ms, proxy.ts: 10ms, application-code: 27ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 62ms (next.js: 30ms, proxy.ts: 7ms, application-code: 26ms)
 GET /api/v1/eventos?limit=10 200 in 68ms (next.js: 27ms, proxy.ts: 6ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 91ms (next.js: 22ms, proxy.ts: 7ms, application-code: 63ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 96ms (next.js: 35ms, proxy.ts: 7ms, application-code: 54ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 79ms (next.js: 40ms, proxy.ts: 6ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 85ms (next.js: 45ms, proxy.ts: 11ms, application-code: 29ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 88ms (next.js: 44ms, proxy.ts: 12ms, application-code: 32ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 23ms, proxy.ts: 8ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 31ms, proxy.ts: 11ms, application-code: 26ms)
 GET /api/v1/eventos?limit=10 200 in 61ms (next.js: 24ms, proxy.ts: 8ms, application-code: 29ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 65ms (next.js: 30ms, proxy.ts: 8ms, application-code: 28ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 57ms (next.js: 32ms, proxy.ts: 5ms, application-code: 20ms)
 GET /api/v1/eventos?limit=10 200 in 69ms (next.js: 26ms, proxy.ts: 8ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 90ms (next.js: 34ms, proxy.ts: 14ms, application-code: 42ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 95ms (next.js: 45ms, proxy.ts: 14ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 77ms (next.js: 27ms, proxy.ts: 7ms, application-code: 43ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 102ms (next.js: 31ms, proxy.ts: 7ms, application-code: 63ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 84ms (next.js: 33ms, proxy.ts: 12ms, application-code: 38ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 82ms (next.js: 43ms, proxy.ts: 12ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 91ms (next.js: 43ms, proxy.ts: 10ms, application-code: 38ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 34ms, proxy.ts: 8ms, application-code: 26ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 30ms, proxy.ts: 10ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 65ms (next.js: 33ms, proxy.ts: 10ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 72ms (next.js: 26ms, proxy.ts: 8ms, application-code: 38ms)
 GET /api/v1/eventos?limit=10 200 in 60ms (next.js: 28ms, proxy.ts: 6ms, application-code: 26ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 69ms (next.js: 34ms, proxy.ts: 6ms, application-code: 29ms)
 GET /api/v1/eventos?limit=10 200 in 59ms (next.js: 26ms, proxy.ts: 7ms, application-code: 26ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 62ms (next.js: 31ms, proxy.ts: 6ms, application-code: 25ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 32ms, proxy.ts: 11ms, application-code: 25ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 24ms, proxy.ts: 11ms, application-code: 43ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 103ms (next.js: 42ms, proxy.ts: 6ms, application-code: 56ms)
 GET /api/v1/eventos?limit=10 200 in 113ms (next.js: 69ms, proxy.ts: 13ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 124ms (next.js: 82ms, proxy.ts: 15ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 67ms (next.js: 28ms, proxy.ts: 7ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 71ms (next.js: 31ms, proxy.ts: 7ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 83ms (next.js: 31ms, proxy.ts: 11ms, application-code: 40ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 86ms (next.js: 38ms, proxy.ts: 12ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 63ms (next.js: 31ms, proxy.ts: 7ms, application-code: 24ms)
 GET /api/v1/eventos?limit=10 200 in 70ms (next.js: 26ms, proxy.ts: 6ms, application-code: 38ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 67ms (next.js: 32ms, proxy.ts: 5ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 73ms (next.js: 29ms, proxy.ts: 5ms, application-code: 39ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 62ms (next.js: 33ms, proxy.ts: 7ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 73ms (next.js: 28ms, proxy.ts: 8ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 71ms (next.js: 33ms, proxy.ts: 6ms, application-code: 32ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 71ms (next.js: 41ms, proxy.ts: 8ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 83ms (next.js: 35ms, proxy.ts: 12ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 104ms (next.js: 70ms, proxy.ts: 10ms, application-code: 24ms)
 GET /api/v1/eventos?limit=10 200 in 111ms (next.js: 38ms, proxy.ts: 6ms, application-code: 67ms)
 GET /api/v1/eventos?limit=10 200 in 82ms (next.js: 28ms, proxy.ts: 15ms, application-code: 40ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 86ms (next.js: 37ms, proxy.ts: 14ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 27ms, proxy.ts: 10ms, application-code: 27ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 70ms (next.js: 31ms, proxy.ts: 8ms, application-code: 31ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 56ms (next.js: 30ms, proxy.ts: 4ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 64ms (next.js: 27ms, proxy.ts: 4ms, application-code: 33ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 65ms (next.js: 33ms, proxy.ts: 6ms, application-code: 26ms)
 GET /api/v1/eventos?limit=10 200 in 71ms (next.js: 29ms, proxy.ts: 5ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 79ms (next.js: 29ms, proxy.ts: 4ms, application-code: 46ms)
 GET /api/v1/eventos?limit=10 200 in 89ms (next.js: 16ms, proxy.ts: 35ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 67ms (next.js: 31ms, proxy.ts: 14ms, application-code: 22ms)
 GET /api/v1/eventos?limit=10 200 in 80ms (next.js: 27ms, proxy.ts: 7ms, application-code: 46ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 86ms (next.js: 35ms, proxy.ts: 9ms, application-code: 42ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 31ms, proxy.ts: 6ms, application-code: 31ms)
 GET /api/v1/eventos?limit=10 200 in 77ms (next.js: 28ms, proxy.ts: 5ms, application-code: 44ms)
 GET /api/v1/eventos?limit=10 200 in 69ms (next.js: 31ms, proxy.ts: 8ms, application-code: 30ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 70ms (next.js: 37ms, proxy.ts: 7ms, application-code: 26ms)
 GET /api/v1/eventos?limit=10 200 in 82ms (next.js: 30ms, proxy.ts: 11ms, application-code: 41ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 90ms (next.js: 39ms, proxy.ts: 12ms, application-code: 40ms)
 GET /api/v1/eventos?limit=10 200 in 210ms (next.js: 95ms, proxy.ts: 38ms, application-code: 77ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 218ms (next.js: 95ms, proxy.ts: 40ms, application-code: 83ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 63ms (next.js: 25ms, proxy.ts: 7ms, application-code: 30ms)
 GET /api/v1/eventos?limit=10 200 in 83ms (next.js: 24ms, proxy.ts: 33ms, application-code: 26ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 84ms (next.js: 28ms, proxy.ts: 32ms, application-code: 23ms)
 GET /api/v1/eventos?limit=10 200 in 70ms (next.js: 27ms, proxy.ts: 7ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 73ms (next.js: 31ms, proxy.ts: 6ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 72ms (next.js: 26ms, proxy.ts: 12ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 78ms (next.js: 32ms, proxy.ts: 12ms, application-code: 33ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 105ms (next.js: 49ms, proxy.ts: 6ms, application-code: 50ms)
 GET /api/v1/eventos?limit=10 200 in 114ms (next.js: 35ms, proxy.ts: 5ms, application-code: 74ms)
 GET /api/v1/eventos?limit=10 200 in 72ms (next.js: 28ms, proxy.ts: 7ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 75ms (next.js: 35ms, proxy.ts: 7ms, application-code: 34ms)
 GET /api/v1/eventos?limit=10 200 in 76ms (next.js: 31ms, proxy.ts: 7ms, application-code: 38ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 79ms (next.js: 38ms, proxy.ts: 7ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 78ms (next.js: 36ms, proxy.ts: 6ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 91ms (next.js: 41ms, proxy.ts: 13ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 92ms (next.js: 49ms, proxy.ts: 9ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 65ms (next.js: 30ms, proxy.ts: 8ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 72ms (next.js: 27ms, proxy.ts: 7ms, application-code: 38ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 33ms, proxy.ts: 5ms, application-code: 40ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 85ms (next.js: 44ms, proxy.ts: 6ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 65ms (next.js: 21ms, proxy.ts: 10ms, application-code: 34ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 70ms (next.js: 24ms, proxy.ts: 10ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 106ms (next.js: 65ms, proxy.ts: 7ms, application-code: 33ms)
 GET /api/v1/eventos?limit=10 200 in 116ms (next.js: 34ms, proxy.ts: 6ms, application-code: 75ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 68ms (next.js: 33ms, proxy.ts: 7ms, application-code: 28ms)
 GET /api/v1/eventos?limit=10 200 in 76ms (next.js: 28ms, proxy.ts: 7ms, application-code: 40ms)
 GET /api/v1/alertas?estado=pendiente&limit=50 200 in 71ms (next.js: 26ms, proxy.ts: 3ms, application-code: 42ms)
 GET /api/v1/eventos?limit=10 200 in 76ms (next.js: 14ms, proxy.ts: 35ms, application-code: 28ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 62ms (next.js: 23ms, proxy.ts: 13ms, application-code: 27ms)
 GET /api/v1/eventos?limit=10 200 in 78ms (next.js: 28ms, proxy.ts: 12ms, application-code: 37ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 85ms (next.js: 36ms, proxy.ts: 13ms, application-code: 36ms)
 GET /api/v1/eventos?limit=10 200 in 108ms (next.js: 46ms, proxy.ts: 10ms, application-code: 53ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 120ms (next.js: 54ms, proxy.ts: 10ms, application-code: 55ms)
 GET /api/v1/eventos?limit=10 200 in 76ms (next.js: 31ms, proxy.ts: 9ms, application-code: 36ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 83ms (next.js: 38ms, proxy.ts: 9ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 70ms (next.js: 22ms, proxy.ts: 9ms, application-code: 39ms)
 GET /api/v1/alertas?estado=pendiente&limit=10 200 in 76ms (next.js: 32ms, proxy.ts: 9ms, application-code: 35ms)
 GET /api/v1/eventos?limit=10 200 in 81ms (next.js: 27ms, proxy.ts: 8ms, application-code: 46ms)
